5040.0,30,1,7.0,8.0,3.0,16.0
26880.0,60,2,7.0,8.0,9,16.0
26880.0,60,2,7.0,8.0,9,16.0
26880.0,60,2,7.0,8.0,9,16.0
26880.0,60,2,7.0,8.0,9,16.0
26880.0,60,2,7.0,8.0,9,16.0
26880.0,60,2,7.0,8.0,9,16.0
38400.0,75,1,4.0,8.0,16.0,32.0
18816.0,42,2,4.0,7.0,18,32.0
18816.0,42,2,4.0,7.0,18,32.0
18816.0,42,2,4.0,7.0,18,32.0
18816.0,42,2,4.0,7.0,18,32.0
18816.0,42,2,4.0,7.0,18,32.0
25088.0,49,1,4.0,4.0,32.0,64.0
9216.0,18,2,4.0,4.0,32,64.0
9216.0,18,2,4.0,4.0,32,64.0
9216.0,18,2,4.0,4.0,32,64.0
9216.0,18,2,4.0,4.0,32,64.0
9216.0,18,2,4.0,4.0,32,64.0
64.0,1.0,1,1.0,1.0,64.0,10.0
